SITE,SITEVISITID,SPCODE,AdColCount,AdColDen,Ave.od,Ave.rd,Ave.size,JuvColDen,BLE,TotDZ,AcuteDZ,ChronicDZ,BLE_prev,TotDZ_prev,AcuteDZ_prev,ChronicDZ_prev,METHOD,MISSIONID,DATE_,ANALYSIS_YEAR,OBS_YEAR,REGION,REGION_NAME,ISLAND,ISLANDCODE,SEC_NAME,REEF_ZONE,DEPTH_BIN,LATITUDE,LONGITUDE,MIN_DEPTH_M,MAX_DEPTH_M,AREA_HA,NH,Adpres.abs,Juvpres.abs
TUT-05909,51487,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/20/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_FAGATELE,Forereef,Mid,-14.280773,-170.545029,12.49619019,14.02011582,20.2,81,0,0
TUT-05913,51484,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/20/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_AUNUU_A,Forereef,Deep,-14.294678,-170.565554,19.20146297,20.11581835,79.25,317,0,0
TUT-05917,51480,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/20/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_AUNUU_B,Forereef,Deep,-14.281004,-170.541732,21.33495885,21.94452911,202.8,811,0,0
TUT-05920,51320,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/11/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_NE_OPEN,Forereef,Deep,-14.255297,-170.622993,18.89667784,19.81103322,372.8,1174,0,0
TUT-05922,51402,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/16/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_NE_OPEN,Forereef,Mid,-14.24664,-170.687113,10.05790917,11.27704968,425,1094,0,0
TUT-05926,51324,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/11/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_NE_OPEN,Forereef,Deep,-14.255223,-170.605367,21.03017373,21.94452911,372.8,1174,0,0
TUT-05930,51321,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/11/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_NE_OPEN,Forereef,Mid,-14.252287,-170.652265,7.010057909,7.924413289,425,1094,0,0
TUT-05935,51464,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/19/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SE_OPEN,Forereef,Mid,-14.364271,-170.738319,14.02011582,15.23925632,659.5,2638,0,0
TUT-05937,51344,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/12/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SE_OPEN,Forereef,Deep,-14.360202,-170.7354,19.5062481,20.7253886,291.8,1167,0,0
TUT-05938,51420,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/17/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SE_OPEN,Forereef,Deep,-14.295733,-170.651475,20.42060347,21.63974398,291.8,1167,0,0
TUT-05942,51423,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/17/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SE_OPEN,Forereef,Deep,-14.28863,-170.63386,20.11581835,20.7253886,291.8,1167,0,0
TUT-05948,51284,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/8/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SW_OPEN,Forereef,Deep,-14.350096,-170.789554,21.33495885,22.24931423,266.2,1034,0,0
TUT-05961,51280,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/8/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SW_OPEN,Forereef,Deep,-14.340092,-170.791304,22.55409936,23.46845474,266.2,1034,0,0
TUT-05968,51483,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/20/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_AUNUU_B,Forereef,Mid,-14.282696,-170.545021,12.19140506,13.10576044,40.8,163,0,0
TUT-05975,51463,ICRA,2,0.4,0,0,15.5,0,0,0,0,0,0,0,0,0,DIVER,RA2301_LEG3,4/19/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SE_OPEN,Forereef,Mid,-14.337026,-170.710782,8.838768668,9.753124048,659.5,2638,1,0
TUT-05982,51461,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/19/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SE_OPEN,Forereef,Mid,-14.344802,-170.719239,11.88661993,12.80097531,659.5,2638,0,0
TUT-05984,51340,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/12/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SE_OPEN,Forereef,Deep,-14.34741,-170.720946,23.46845474,24.07802499,291.8,1167,0,0
TUT-05990,51462,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/19/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SE_OPEN,Forereef,Mid,-14.338761,-170.717171,10.97226455,13.71533069,659.5,2638,0,0
TUT-05997,51304,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/10/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_NW_OPEN,Forereef,Deep,-14.300914,-170.823822,18.28710759,20.11581835,257.7,1031,0,0
